Data.Precipitation,Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed
0.44,77,82,72,5,10.08
0.02,71,83,59,9,5.41
0.02,70,79,59,3,6.41
0,79,83,74,4,9.88
0.66,76,82,70,4,6.25
0.02,73,83,63,9,7.3
0,73,82,63,14,4.55
0,72,84,60,7,4.91
0,76,86,66,9,5.68
0.32,75,82,68,11,9.08
0.97,76,82,71,10,10.7
0,66,80,52,13,1.33
0,65,79,50,14,2.08
0,68,78,57,16,5.15
0.01,64,78,48,15,2.78
0,66,81,50,14,3.2
0,68,79,57,8,4.98
0.28,75,82,68,19,2.23
0.03,78,84,72,5,10.38
0.05,78,85,70,4,14.63
0.06,78,84,72,3,12.26
0,78,83,73,3,15.7
0.01,51,61,41,13,4.93
0.02,53,63,43,9,3.9
0.02,42,58,27,11,2.81
0.18,58,67,48,16,4.6
0.79,58,70,47,19,3.25
1.1,59,68,49,19,4.33
0.66,61,71,51,20,5.98
0.64,58,68,47,20,4.06
0.53,61,71,51,19,5.81
0,61,74,48,15,3.95
0.07,57,69,45,25,5.4
0.02,58,69,48,17,5.91
0.64,56,66,45,26,4.8
1.12,56,68,44,15,5.55
0.09,60,72,47,16,5.85
0.55,54,66,43,16,5.45
0,55,72,38,11,4.6
0.01,54,69,38,20,4.08
0.01,59,72,46,20,6.78
0.2,58,70,46,20,8.53
0,55,69,39,19,9.01
0.32,61,73,49,10,3.93
0.04,61,74,48,18,3.8
0.04,64,75,52,17,6.06
0.05,57,68,45,24,4.41
0.03,63,73,53,14,1.15
0.06,60,72,48,13,5.76
0.09,63,74,52,18,4.05
0,62,74,50,14,4.18
0,72,85,58,6,4.45
0.01,74,85,63,9,6.13
0.01,76,85,67,7,6.3
0.01,72,82,61,12,4.93
0,70,83,56,13,2.41
0.51,40,50,30,20,4.55
0.36,37,43,31,26,4.91
0.8,43,53,33,29,4.4
0,55,68,42,24,3.85
0.23,55,67,42,26,4.03
0.17,50,58,41,26,5.81
0,60,60,60,0,0
0.11,46,55,37,27,7.91
0.02,49,62,36,26,4.01
0.97,56,66,46,20,4.95
0.61,54,63,43,21,4.91
1.35,54,64,43,21,5.06
0.02,47,60,33,20,3.91
1.55,54,65,42,21,5.48
0.14,47,60,34,0,0
0.31,53,62,44,20,4.86
0.24,47,58,37,25,3.13
0.01,49,62,36,21,6.18
0.17,45,57,33,19,3.58
0,55,66,42,24,3.13
0,54,66,41,19,6.8
0,49,64,34,22,3.93
0,68,81,55,12,6.43
0,67,81,53,11,4.26
0,72,82,60,14,5.83
0,67,83,51,17,1.95
0,69,82,54,11,4.28
0,67,83,49,17,2.9
0.25,67,81,52,21,4.3
0,61,74,46,15,5.05
1.54,62,72,52,18,6.01
0.29,62,72,53,14,6.66
0.14,60,71,48,17,7.3
1.65,62,72,51,11,7.6
0.08,60,73,47,21,3.38
2.82,63,73,53,16,4.71
0,50,63,37,23,11.01
0,40,56,24,18,1.53
0,50,60,39,24,13.53
0,44,58,31,20,8.61
0,48,62,33,20,5.31
0,50,63,37,21,14.6
0,49,63,34,23,8.96
0,45,59,31,25,2.05
0,43,56,30,15,3.8
0,49,65,31,20,4.1
0,41,53,28,20,0.63
0,56,73,39,15,7.3
0,57,73,41,16,5.76
0,55,72,38,14,5.26
0,53,71,35,21,4.55
0,58,72,44,14,5.66
0.01,50,70,31,16,4.15
0,49,67,32,22,6.2
0,53,72,34,21,7.13
0,41,61,21,19,4.43
0,44,61,26,17,2.38
0,68,78,58,22,3.06
0,60,73,49,15,4.28
0,50,64,35,28,1.28
0.1,45,62,27,14,2.73
0.35,44,54,32,26,3.58
0,60,60,60,30,33.98
0,54,68,40,27,6.3
0,56,65,45,26,7.61
0.66,56,65,48,13,9.1
1.49,55,64,44,22,5.85
0.71,62,70,53,22,4.75
0.11,47,56,37,20,5.83
0.19,45,54,36,27,7.46
1.16,51,60,43,21,6.28
0.77,44,55,33,18,3.48
0,52,63,41,27,6.43
0,58,65,50,26,8.55
0.91,51,59,42,22,6.3
0.86,47,55,38,23,6.8
0,59,74,45,28,3.53
0.09,64,70,59,16,5.55
0,60,73,46,11,3.81
0,61,72,49,12,4.26
0,62,74,49,21,1.91
0.08,59,71,46,12,3.43
0.19,61,73,47,17,4.45
0,51,70,32,18,4.06
0,50,67,32,23,7.05
0,52,64,39,18,7.08
0,51,63,38,23,5.85
0,46,64,29,21,3.9
0.04,55,68,42,23,6.06
0.26,58,69,47,18,6.18
0.03,57,69,44,23,3.41
0,57,68,46,23,6.45
0.04,57,68,44,25,6.68
0.61,56,67,44,25,4.78
0.21,54,66,43,22,5.83
0.09,61,72,50,15,6.11
0.36,67,74,59,17,9.2
0.08,66,77,55,11,6.43
0,68,77,57,16,7.7
2.13,56,63,49,17,5.25
0.02,42,58,25,13,1.6
0.82,54,64,45,20,5.01
0.25,53,64,41,27,0.66
0.19,52,63,40,21,2.38
1.11,56,63,49,12,6.66
0.07,50,65,36,16,4.65
1,55,63,47,19,4.58
0.13,50,63,37,27,4.71
0.62,55,63,46,22,6.16
0.02,52,64,40,28,3.88
0.01,55,65,45,26,7.13
0.14,56,68,43,27,4.66
0,48,60,36,27,4.41
0.03,50,62,36,23,3.55
1.18,82,88,76,11,3.85
0.05,50,60,39,29,4.86
0,64,77,51,17,3.13
0,66,77,55,8,5.25
0,62,75,47,15,2.83
0,64,76,51,13,3.1
0,52,68,35,21,6.28
0,54,70,38,18,6.08
0,55,72,38,20,5.66
0,53,72,33,21,4.68
0,54,69,37,22,4.06
0.06,58,74,43,23,2.05
0,66,78,53,11,3.15
0,63,76,48,13,4.35
0,61,74,48,13,3.4
0,64,77,52,14,3.91
0,68,79,57,14,5.45
0,66,79,53,12,4.88
0,64,77,51,14,0.56
1.97,68,75,60,18,8.08
1.05,59,70,48,15,6.63
1.53,74,81,66,6,5.88
1.72,73,80,67,14,1.81
0.73,75,84,66,7,6.68
0.81,80,89,71,10,6.53
1.89,64,72,56,9,5.5
1.89,73,80,66,13,6.65
0.13,80,87,72,9,9.5
1.13,57,67,44,14,4.38
1.16,72,77,66,15,8.21
0.67,72,77,66,15,8.13
0.91,74,80,67,10,6.46
0.38,68,76,59,18,7.75
0.6,71,75,66,20,7.66
0.04,78,82,73,9,8.35
1.22,77,85,70,9,5.46
0.44,62,71,52,10,7.53
1.74,67,74,59,11,10.11
0.94,69,75,62,10,7.31
0.23,75,82,69,9,7.25
0.38,77,86,66,8,6.66
2.12,72,77,65,13,7
1.15,66,73,60,15,7.65
0,49,60,38,22,1.28
0.02,60,71,48,24,4.55
0.61,44,52,35,26,6.58
0.16,58,70,45,26,2.06
0.58,59,69,49,15,7.45
0.41,57,69,45,27,4.8
0.02,60,71,48,24,4.55
0.63,57,67,47,25,5.1
0,60,70,50,27,5.98
0.41,47,57,36,7,2.83
0.2,50,58,41,19,3.41
1.92,51,59,44,19,3.16
6.73,51,57,45,15,6.53
2.11,54,60,48,16,4.83
0.17,50,58,41,12,5.58
0.2,51,62,39,26,2.51
0.56,56,66,44,23,4.11
0.65,58,71,45,15,1.28
0.31,52,66,37,28,1.91
0.32,59,72,46,14,2.35
0,52,64,40,15,4.16
0,56,69,43,21,4.01
0.24,53,65,40,20,2.23
0.52,58,68,47,21,4.58
0,44,64,25,23,9.41
0.03,49,64,34,26,5.68
0,44,59,29,25,0.9
0.03,41,58,23,26,5.08
0,49,67,30,20,0.91
0,58,71,45,18,3.51
0,57,71,44,20,4.98
0.51,62,73,51,12,5.6
0,61,74,46,16,5
0.06,35,40,29,13,3.38
3.97,51,54,47,13,13.2
0.06,21,24,17,11,14.87
0.2,13,21,5,29,5.31
0.47,38,41,34,25,12.52
4.17,43,47,38,8,6.68
0,22,30,13,13,14.3
0,10,18,2,5,0.65
0.1,19,27,11,23,1.41
0,60,60,60,13,8.82
1.37,39,44,34,4,5.15
0.07,34,40,28,11,10.05
2.95,46,49,43,10,14.5
0.11,36,40,32,3,11.21
6.78,49,52,46,14,15.41
0.18,31,39,23,22,9.34
3.47,43,46,40,21,11.6
0.03,17,20,14,11,9.82
0.05,12,19,5,30,2
0,21,25,17,11,11.21
0,7,14,0,13,0.41
0.02,34,41,26,18,5.6
0,60,60,60,12,5.95
0,60,60,60,0,0
0,60,60,60,26,8.7
3.76,49,52,45,13,14.04
1.99,45,49,41,13,2.58
1.51,34,37,31,12,27.58
0.12,33,41,25,1,3.88
0,12,21,3,11,1.87
0.26,17,24,8,12,7.14
6.55,45,49,40,9,8.2
0,56,72,41,11,8.72
0,62,79,45,10,2.94
0,74,85,62,9,5.92
0,68,80,56,11,9.1
0,50,67,32,23,1.41
0.03,57,69,45,14,3.97
0.38,52,63,41,22,3.21
0.01,57,66,47,0,0
0,67,80,53,11,1.04
0,54,75,33,27,1.87
0,63,74,51,13,1.64
0.42,59,66,51,0,0
0,65,78,52,15,1.3
0,64,72,55,22,1.58
0,73,88,58,28,2.38
0,72,84,60,23,1.9
0.01,62,73,51,32,3.68
0.05,61,74,49,27,1.15
0,62,74,50,31,1.37
0,65,78,51,14,1.82
0,73,85,61,28,3.32
0,63,70,56,25,3.07
0,67,74,59,11,10.38
0,65,82,48,22,1.22
0,65,81,48,26,1.21
0,63,76,50,29,1.55
0,38,59,17,19,1.64
0,47,62,31,21,6.37
0,42,63,20,26,1.55
0,50,67,33,22,4.44
0,50,65,35,10,2.28
0,48,67,27,9,3.27
0,49,58,38,24,6.7
0.01,44,56,31,27,4.31
0.36,48,60,36,30,5.82
0.36,48,60,36,30,5.82
0,67,77,57,20,4.37
0,75,81,69,7,6.28
0,65,77,52,10,4.38
0,63,74,52,9,6.35
0,77,82,72,5,7.52
0,75,81,68,11,4.37
0,69,80,58,12,4.4
0.36,65,74,55,13,5.77
0,64,76,51,12,4.48
0.01,72,81,62,21,3.57
0,69,78,60,14,5.24
0,73,80,66,10,5.42
0,58,71,45,10,2.05
0.33,54,68,41,16,3.5
0,57,67,48,18,8.24
0,55,69,40,12,3.42
0,56,70,41,16,5.41
0,57,68,46,14,5.65
0.1,74,82,66,21,2.2
0,76,83,67,16,3.32
0.03,76,85,66,4,7.11
0.23,75,84,66,9,5.3
0.03,74,81,66,20,4.68
0,53,65,41,13,3.48
0.02,53,62,43,12,2.51
0,47,63,29,9,3.12
0.03,49,58,39,27,8.15
0,47,61,33,21,5.45
0.02,49,60,36,21,5.12
0.15,49,60,36,20,6.37
0.01,47,59,35,21,6.35
0.15,48,60,35,20,5.28
0.09,51,64,37,16,3.74
0.11,45,56,33,26,7.14
0.09,48,58,37,23,5.71
0.03,45,56,34,25,6.3
0,46,59,33,20,7.25
0,50,62,37,20,7.04
0.01,45,57,33,21,8.37
0,47,62,31,25,6.04
0,45,60,30,25,7.7
0.34,49,61,37,19,7.87
0.16,49,63,34,22,7.92
0,48,66,29,24,7.4
0.3,50,63,36,13,5
0.02,49,63,34,22,4.17
0.1,52,64,39,17,6.82
0.14,47,58,35,17,4.9
0.11,50,61,38,20,1.2
0.22,48,61,35,21,4.67
0.15,52,63,41,19,3.42
0.05,51,65,35,18,3.68
0.4,63,71,54,7,4.91
0.42,64,72,55,3,7.32
2.06,67,72,61,8,7.17
0.35,61,71,51,8,4.97
0.85,62,72,51,18,4.05
0,41,52,29,27,5.42
0.13,38,47,28,25,6.74
0,43,54,31,27,5.95
0.2,49,61,36,25,4.65
0.04,47,58,35,31,5.15
0.01,47,55,38,27,8.01
0,43,53,34,29,9.97
0.05,46,59,33,27,8
0.04,47,57,36,25,7.98
0,45,56,33,26,8.14
0,47,57,37,26,9.1
0.03,45,55,33,27,8.32
0,47,58,36,26,8.67
0.18,45,56,34,0,0
0,48,57,39,26,9.64
0.1,46,55,36,27,7.58
0,47,57,36,27,11.54
0,45,58,31,26,6.65
0,49,59,39,26,7.62
0,46,57,34,25,11.48
0,45,58,32,26,6.75
0,57,70,44,12,5.04
0.18,55,69,41,11,2.54
4.55,62,71,54,18,5.32
0.03,60,72,47,17,2.31
0.64,59,71,46,17,3.65
0.2,60,73,45,16,3.2
0,56,70,42,25,4.67
0,49,64,34,14,4.37
0.21,50,62,39,19,5.9
0.02,50,62,37,19,6.64
0.17,49,60,37,23,5.68
0.56,51,62,40,9,5.37
0,47,62,32,19,4.67
0.07,53,63,41,18,4.64
0,52,64,39,23,9.1
0,43,60,25,19,2.2
0,49,63,34,22,10.54
0,47,60,33,19,7.44
0,47,60,33,21,6.54
0,51,64,38,20,12.71
0,47,61,32,18,6.25
0,45,60,31,27,2.2
0.03,42,53,30,17,1.74
0,50,65,34,21,6.22
0,41,53,28,23,0.5
0.53,47,60,33,21,6.9
0.05,47,61,32,20,5.98
0.15,46,60,31,26,7.52
0,47,67,26,25,3.94
0.02,47,60,34,18,6.28
0,49,69,28,20,5.07
0,45,63,26,26,8.77
0,48,66,30,25,7.97
0,46,66,25,17,6.7
0,48,67,29,19,3.7
0,68,79,56,21,1.32
0,61,76,45,9,3.02
0,55,71,39,21,0.72
0,50,69,30,12,3.05
0.01,43,56,29,26,4.61
0,60,60,60,23,35.36
0.07,48,59,36,30,6.62
0.2,50,60,39,24,7.2
0,51,63,40,8,2.35
0,47,64,33,24,9.21
0,54,67,40,22,4
0.23,42,52,30,26,3.98
0.08,41,52,31,28,6.9
0.26,46,55,36,25,11.7
0.08,41,52,29,18,4.07
0,47,57,37,26,7.2
0.02,53,61,44,25,8.22
0.12,47,57,35,26,10.57
0.16,42,55,30,22,6.5
0,50,62,37,27,6.11
0.18,56,62,50,18,6.65
0.05,50,64,35,23,3.94
0.01,50,64,36,20,4.67
0.01,51,64,37,21,2.94
0.06,49,64,35,19,2.88
1.16,51,63,39,18,6.32
0,45,62,27,23,6.37
0,43,59,27,24,10.28
0,47,59,34,23,7.74
0,46,59,32,24,9.4
0,44,59,28,24,6.24
0.62,46,57,35,25,7.41
0.46,49,58,39,25,8.7
0.18,46,57,34,21,4.4
0.07,46,57,34,22,6.6
0.3,46,56,35,25,7.75
0.02,45,56,33,25,7.68
0.3,45,57,34,24,7.2
0.88,53,67,39,14,6.28
0.12,56,65,46,23,6.71
0.02,53,66,39,9,5.54
1.56,55,66,45,22,4.81
1.83,57,64,50,17,5.47
0.01,46,64,28,23,2.4
0.19,55,62,46,18,1.97
0,55,65,45,25,0.8
0.03,49,57,39,15,2.17
0.22,56,64,49,13,4.98
0,51,66,36,18,2.91
0.28,53,62,45,14,2.94
0.28,46,59,34,28,5.65
0.31,49,58,40,25,7.95
0.22,47,59,35,29,4.15
0.38,49,59,39,29,7.08
0.12,46,58,34,25,5.3
0.31,45,55,35,25,4.87
0.18,46,59,33,26,4.78
6.03,82,86,76,8,2.78
0,46,58,35,29,6
0.29,53,66,39,14,3.21
0.11,55,65,44,14,6.42
0.85,54,66,40,17,3.11
0.2,54,66,41,18,3.22
0,46,62,30,23,6.94
0,47,64,30,25,6.21
0,49,66,31,23,7.72
0,49,67,31,26,8.41
0.02,47,60,34,27,6.81
0.01,48,63,33,25,1.81
0,55,68,41,15,3.87
0.02,50,64,36,25,3.87
0,49,62,35,26,2.81
0,52,64,39,19,2.8
0.1,57,68,46,11,3.94
0.01,54,67,41,24,3.68
0,52,66,38,16,0.65
0.5,59,66,50,22,5.78
0,51,64,37,17,6.44
0.76,64,72,56,10,4.8
0.74,65,71,57,23,1.62
1.47,66,73,57,8,7.42
2.39,70,74,66,29,7.4
0.29,57,67,46,12,6.15
0.03,65,72,58,13,5.3
0.1,70,76,63,5,7.58
0,50,66,34,18,7.97
3.39,63,71,56,14,4.58
1.69,63,70,55,18,5.78
1.17,65,71,58,21,4.34
0,57,68,47,6,5.34
1.42,62,70,55,23,5.31
0.72,69,73,65,2,10.18
0.31,68,74,60,3,6.87
0.1,54,64,43,12,6.27
0,58,65,51,14,5.78
1.34,61,69,53,15,5.08
1.56,66,72,59,13,5
1.49,67,74,58,9,5.65
0.85,63,70,55,20,4.96
0.67,58,67,49,22,6.87
0,53,65,40,15,1.3
0,52,64,38,20,5.62
0.09,41,51,31,22,6.51
0.06,49,62,35,18,2.18
0.19,50,60,39,20,5.67
0.05,49,61,36,24,4.47
0,52,64,38,20,5.62
0.03,49,58,38,30,6.37
0.19,53,63,42,24,6.31
0.18,47,58,35,8,4.32
0.03,50,59,41,24,5.05
1.18,53,61,45,16,3.18
6.11,54,59,49,15,6.01
0.62,55,62,48,15,4.67
0.08,48,56,40,10,7.21
0.06,51,62,40,26,2.82
0.16,47,58,35,23,4.98
0.27,48,61,35,17,2.98
0.66,44,58,29,31,2.42
0.24,49,62,35,18,3.18
0.1,47,58,36,26,8.7
0,49,61,36,24,7.11
0.01,46,57,35,21,5.6
0,50,59,40,22,9.54
0,46,64,27,21,7.45
0,47,62,30,27,7.52
0,47,61,32,23,0.8
0,41,59,24,21,6.98
0,49,67,30,19,1.57
0.01,56,70,41,26,3.7
0.2,55,71,39,20,4.05
0,59,74,45,23,4.31
0,57,73,41,25,3.64
0.07,25,29,21,19,5.58
0.44,41,46,35,27,4.27
0.11,11,17,5,10,9.48
0.05,3,9,-2,29,4.21
0.14,33,38,27,18,14.05
0.48,34,41,26,13,3.87
0.02,11,19,1,18,8.58
0.06,5,12,-1,10,2.21
0.01,6,12,0,21,1.27
0,60,60,60,30,3.4
0.14,30,35,24,4,4.75
0,22,27,17,25,9.51
0.15,30,37,23,16,2.04
0.2,23,30,16,4,5.95
1.28,37,42,32,28,6.17
0.32,18,24,10,25,9.25
1.86,34,40,28,25,8.11
0.07,14,16,10,15,15.44
0.1,2,10,-7,31,1.37
0.61,20,25,14,11,10.1
0,10,15,4,16,2.24
0.01,23,29,16,22,4.61
0,60,60,60,19,1.67
0,60,60,60,0,0
0,60,60,60,0,0
0.36,37,43,31,6,4.07
0.12,36,39,33,4,8.05
0.45,35,39,29,17,15.45
0.02,23,30,16,6,6.11
0,1,10,-7,16,2
0,13,21,4,12,8.12
0.8,30,37,23,6,2.98
0,55,76,33,17,3.02
0,56,71,40,17,6.24
0.02,68,79,55,12,3.11
0.01,66,82,51,15,5.78
0,47,64,29,16,4.55
0.1,56,73,39,17,4.78
0.02,54,68,40,21,5.54
0.22,57,69,45,0,0
0.1,59,72,46,26,2.37
0,46,66,25,26,5.75
0.39,55,64,45,20,3.43
2.3,52,60,44,0,0
0.51,56,68,44,18,3.72
0.06,57,64,50,20,4.48
0.42,64,74,53,26,1.54
0.5,64,73,55,22,2.65
2.13,53,61,44,25,6.01
2.97,51,61,42,13,2.27
0.4,53,63,43,21,3.31
0.22,56,67,46,20,4.31
0.11,65,73,57,28,3.08
0.79,57,62,51,20,6.7
0.61,53,63,45,15,11.82
0.48,57,70,43,20,2.42
0.69,55,67,43,23,4.48
0.91,56,67,45,20,4.97
0,33,55,10,22,4.11
0.01,47,63,30,14,3.5
0.03,38,59,17,19,3.88
0.22,42,59,28,16,7.2
0.22,44,58,29,11,2.9
0.08,47,67,26,16,3.41
1.5,50,59,41,25,7.17
1.21,46,58,34,28,6.02
0.08,49,62,36,28,7.14
0.08,49,62,36,28,7.14
0,62,73,51,23,4.07
0.42,73,79,65,17,6.01
0,59,74,42,26,2.62
0,58,73,42,24,2.84
0.03,75,78,70,3,9.05
0.22,73,80,66,17,4.6
0,65,75,55,25,5.51
0,62,74,50,23,4.74
0,60,76,43,27,3.2
0,67,76,58,21,4.61
0.02,65,75,55,28,6.42
0,70,78,62,24,7.27
0,57,73,41,30,2.51
0,54,70,37,28,2.95
0,56,69,43,29,6.64
0,55,73,36,23,2.81
0,56,73,38,30,3.8
0,58,72,44,24,3.45
2.64,74,80,67,21,2.75
0.07,79,83,73,6,13.11
0.04,79,85,72,5,16.92
0.11,78,83,73,4,14.45
0.1,78,83,72,5,17.55
0.07,44,52,36,20,5.67
0.45,44,51,37,14,3.18
0,40,54,26,17,7.04
0.21,45,55,36,22,9.5
0,47,58,36,24,9.2
0,47,58,36,24,7.22
0,49,60,37,20,8.51
0.03,45,56,33,23,9.04
0.01,50,61,38,24,9.25
0.61,51,65,35,24,4.67
0.61,46,57,34,23,10.05
0.88,47,59,35,22,8.8
0.48,47,57,35,24,5.35
0,43,55,31,25,9.5
0,48,60,35,23,9.77
0,44,54,33,25,9.78
0.37,42,54,30,27,10.31
0,43,55,30,21,8.64
0,47,62,33,24,7.91
0,50,66,32,25,8.95
0.1,45,61,28,25,10.2
0,50,66,33,21,6.87
0,52,67,36,21,8.01
0,53,67,37,24,9.98
0.19,48,61,33,22,8.32
0.26,52,64,39,23,2.22
0.13,50,64,36,22,7.7
0.2,53,66,38,21,6.55
0.23,52,67,38,25,5.05
0.05,61,75,45,20,3.27
0.18,61,75,47,15,4.21
0.05,62,73,51,19,4.91
0.49,60,76,44,23,5.12
0.01,58,74,42,14,3.11
1.81,45,53,37,17,5.95
0.95,43,49,36,17,5.5
1.63,47,57,38,19,5.15
0.02,49,63,34,27,6.91
0.12,48,61,34,25,5.41
1.1,50,57,42,20,8.64
1.63,46,53,39,21,8.77
0.17,43,55,31,24,7.42
0.03,47,57,36,23,10.08
0.37,46,57,35,24,10.57
0.48,44,53,35,23,9.7
0.35,42,52,31,25,8.17
0.3,46,56,36,24,10.15
0.36,38,44,32,0,0
0.32,46,54,37,24,10.71
0.24,43,50,35,19,7.41
1.14,35,41,28,16,7.41
0.72,31,39,23,13,6.85
0.8,40,47,33,21,8.95
0.12,41,50,31,21,9.77
0.67,36,45,26,21,8.14
0.6,56,72,40,21,5.51
0.6,56,71,39,17,3.22
0,60,73,46,26,3.92
0.07,57,74,40,28,2.9
0.06,58,74,41,20,4.01
0.01,57,74,39,28,3.61
0.55,55,71,40,22,3.92
0.17,50,66,34,24,5.67
0,51,63,39,21,8.45
0,52,64,39,21,10.05
0,51,64,38,21,8.71
0,52,66,38,21,8.6
0,49,64,34,23,8.58
0.21,53,64,41,24,7.15
0.38,38,46,31,16,4
0.34,33,42,24,22,3.14
0.26,33,40,25,22,7.47
0.27,37,46,27,17,4.21
0.06,36,46,26,22,7.27
0.28,41,51,31,22,6.88
0,38,46,30,16,5.94
0.01,41,50,30,27,4.1
0.42,36,42,29,19,2.24
0,40,50,29,23,5.84
0.27,38,45,30,24,1.24
0.31,44,56,31,25,8.77
0.03,45,60,30,28,7.45
0.41,41,53,29,26,9.07
0.58,39,54,23,15,6.97
0,46,58,33,25,9.27
0.02,40,56,22,14,6.92
0.05,38,53,22,23,9.05
0.27,37,52,23,26,7.8
0.19,39,56,21,20,9.47
0.11,39,56,23,18,7.45
0,59,69,49,23,4.08
0.07,52,65,39,10,4.72
0,45,59,33,18,6.58
0.02,41,57,23,17,3.91
0.83,46,59,32,23,3.3
0,60,60,60,15,17.5
0.32,48,61,35,27,6.87
3.22,50,59,40,26,8.28
0,49,61,35,26,3.57
0,51,67,34,26,10.38
0,54,72,35,17,4.6
2.25,42,54,31,23,5.84
0.77,42,52,32,27,5.71
0.65,45,54,35,22,8.55
1.43,41,53,29,20,2.22
0.86,50,60,38,27,8.05
2.13,53,60,46,26,9.17
0.7,46,57,35,25,6.4
0.75,44,55,32,24,5.65
0,47,63,31,31,6.7
0.81,55,63,47,28,5.75
0,52,68,36,26,2.82
0,52,66,38,23,5.31
0,52,67,37,26,3.01
0.27,52,66,37,19,2.61
0.61,54,66,42,26,4.68
0,35,46,24,25,8.02
0,34,45,23,24,9.52
0.24,36,44,29,25,11.62
0.01,35,44,26,26,10.54
0.01,35,45,24,24,5.95
0.54,45,55,33,22,9.17
0.45,49,59,38,22,10.67
0.25,47,60,33,18,7.31
0.03,48,60,36,22,10.87
0.18,46,57,35,21,9.45
0.02,47,57,35,23,8.8
0.63,43,56,31,21,7.52
0,53,72,34,23,10.4
0,55,70,40,24,10.51
0,56,71,39,25,6.75
0,57,70,42,21,8.08
4.62,51,56,46,14,5.74
0.46,35,45,25,12,3.52
1.24,49,55,42,16,6.14
0.67,48,55,40,26,3.07
0.29,44,53,35,15,4.41
1.46,50,54,44,14,8.91
0.12,40,51,29,16,4.67
1.55,50,55,44,20,7.17
0.19,47,60,34,27,5.92
0.59,49,58,39,22,11.18
0.28,47,59,35,30,6.68
0.03,51,61,40,27,7.57
0.32,45,57,33,22,6.01
0.55,45,56,34,19,4.54
0.21,44,55,32,23,5.54
5.6,82,87,76,10,2.6
1.31,49,58,40,21,6.88
0,52,68,36,21,2.68
0,56,70,44,25,3.45
0,55,71,38,26,2.85
0,53,69,36,25,2.84
0.23,35,44,25,20,9.21
0.35,36,45,25,24,9.95
0.2,38,47,28,20,10.07
0.2,37,50,23,26,8.87
0.4,37,47,26,21,9.84
0.09,46,61,31,27,3.48
0.01,53,69,37,19,3.18
0.47,52,66,36,25,5.28
0.22,48,63,33,25,3.7
0.16,51,65,36,21,2.74
0.57,56,70,43,25,4.78
0.13,55,69,39,23,4.82
0.18,50,64,35,21,0.91
0,59,73,44,21,9.27
0,54,71,37,24,11.48
0,63,78,47,20,6.9
0,64,77,50,25,2.7
0.38,63,76,49,15,4.91
1.15,69,79,59,26,6.34
0,57,73,40,24,8.12
0.03,63,76,49,24,6.2
1.02,67,80,53,12,7.35
0,52,72,31,25,9.84
0.01,62,75,49,23,7.55
0.05,62,75,48,24,9.11
0,62,75,49,20,4.68
0,58,72,43,15,4.72
0.03,62,75,49,23,8.14
0.04,69,76,61,16,7.45
0.47,65,77,52,23,5.12
0,54,71,36,25,9.72
0,58,72,43,17,8.08
0,59,75,42,21,7.17
0,63,76,49,16,5.82
2.06,64,79,49,13,5.51
0,60,75,45,23,8.51
0,57,72,41,24,9.72
0.12,49,60,37,19,7.82
0,50,64,35,19,6.5
0.94,45,54,36,26,3.15
0,48,62,33,19,2.3
0.04,52,63,40,23,4.08
0.36,48,61,35,29,5.17
0,50,64,35,19,6.5
0.16,49,59,39,24,7.18
0.07,52,63,41,26,6.61
0.85,38,43,32,10,5.48
0.34,42,49,34,26,5.72
1.92,45,52,38,20,3.85
3.17,46,52,39,12,4
1.64,49,54,44,16,7.35
0.72,40,44,35,14,8.18
0.29,42,52,32,27,3
0.09,45,56,33,24,5.3
0.24,47,59,34,20,3.12
0.2,41,55,26,26,3.5
0.12,49,63,35,20,3.81
0.08,44,53,35,24,6.42
0.03,44,55,33,24,7.31
0,43,53,33,25,7.24
0,46,54,38,24,9.24
0.09,41,54,28,19,13.68
0.15,42,56,28,22,9.7
1.11,33,44,21,24,2.22
0.04,40,51,28,20,15.61
1.16,33,44,21,24,3.52
0,51,65,36,24,3.55
0.02,49,64,34,15,4.48
0,57,73,41,14,4.17
0,55,73,36,22,2.84
0.03,19,24,14,3,3.92
2.39,40,46,34,11,8.22
0.22,5,12,-1,8,8.88
0,-11,-5,-17,34,5.25
1.42,36,41,30,26,11.97
0.29,28,37,20,9,1.42
0.01,-1,3,-6,13,12.22
0.04,-5,0,-12,7,1.42
0.25,-11,-2,-20,33,1.25
0,60,60,60,23,3.22
0.57,30,37,22,7,4.14
0.26,20,27,12,29,9.45
0.21,30,34,26,11,4.94
0.02,19,27,11,4,7.84
2.13,39,45,34,13,7.54
0.28,20,28,10,25,8.05
2.81,38,43,32,22,10.1
0,2,6,-2,10,7.08
0.09,-6,1,-15,27,1.06
0,2,11,-7,2,5.34
0,-14,-7,-21,15,1.28
0,15,22,7,22,4.78
0,60,60,60,19,1.88
0,60,60,60,0,0
0,60,60,60,27,13.4
1.03,41,44,37,10,9.42
0.14,31,34,28,10,7.84
1.13,34,39,28,15,11.02
0,16,23,8,11,4.17
0,-6,1,-14,12,2.92
0.09,7,12,1,11,8.27
2.6,31,38,24,8,4.35
0,50,68,32,17,4.68
0.43,48,60,35,13,7.04
0.31,62,72,52,18,3.28
0.07,61,73,48,18,5.44
0.18,41,55,26,22,5.3
0.38,50,61,38,13,5.77
0.28,46,56,36,18,6.62
